,id,name,start_date,changed_company_id,parent,change_date
10373,31236,Nico Prin,,,,
10374,31274,Alkaline Development,,,,
10375,31275,Ani4Bio Animated,,,,
10376,31293,MagicBenchVN,,,,
10377,31294,Tyler Hasman,,,,
10378,31295,Sondering Studios,,,,
10379,31314,Tell me Films,,,,
10380,31323,Weird and Wry,,,,
10381,31327,Animal Uprising,,,,
10382,31330,Rekkeld,,,,
10383,31333,Japanime Games,,,,
10384,31414,ol-web,,,,
10385,31421,threeW Games,1534204800,,,
10386,31456,RIVER CROW STUDIO,,,,
10387,31458,Yanim Studio,,,,
10388,31482,RIANA d.o.o.,,,,
10389,31483,Snowprint Studios AB,,,,
10390,31524,Cmune,,,,
10391,31525,Kuma Games,1041292800,,,
10392,31529,2 Left Thumbs,,,,
10393,31547,Munigis,,,,
10394,31564,RainbowStudio,,,,
10395,31567,Tg Virtual,,,,
10396,31574,Cyberspline Games,1608854400,,,
10397,31581,sodaraptor,1604188800,,,1631318400
10398,31588,The 6502 Collective,,,,
10399,31589,"QualiArts, Inc.",,,,
10400,31592,Limited Run Games,,,,
10401,31593,Game Buoy Games,,,,
10402,31609,HAEGIN,1505260800,,,
10403,31612,DillyFrameGames,,,,
10404,31613,ChiliDog Interactive,,,,
10405,31636,CASCHA GAMES,,,,
10406,31637,Green Cube Games,,,,
10407,31638,evolvedlabs,,,,
10408,31640,RumR Design,,,,
10409,31642,Canine Games,,,,
10410,31663,Makon Soft,883526400,,,1325289600
10411,31666,A Memory of Eternity LLC,,,,
10412,31667,Maestro Games,,,,
10413,31668,Revolutionary Interactive,,,,
10414,31669,WANIN Games,,,,
10415,31671,Sixth Realm,,,,
10416,31672,Primal Apps Studio,,,,
10417,31673,Space Heater Games,,,,
10418,31674,Bad Goat Studios,,,,
10419,31675,LongYou Game Studio,,,,
10420,31676,SimplePlan Games,,,,
10421,31679,ICE T,,,,
10422,31680,The Animation Workshop,,,,
10423,31681,Level-Buster Studio,,,,
10424,31682,MSOFT,,,,
10425,31686,Gala Games,,,,
10426,31691,Lo-Fi People,,,,
10427,31702,Taito GM R&D Sect. #2,,,817,
10428,31716,Dungeoneer Games,1612742400,,,1612828800
10429,31743,Render96 Team,1609372800,,,
10430,31759,common colors,,,,
10431,31805,Studio Tapioca,,,,
10432,31875,RnD Labs,,,,
10433,31916,Loris Pinna,,,,
10434,31951,Breakthrough Gaming LLC,,,,
10435,31961,go go go studio,,,,
10436,31979,Kenisoft Game Studio,,,,
10437,31992,Kiary Games,,,,
10438,32022,BBN Game Studios,1515801600,,,
10439,32027,LateNightCoffee,,,,
10440,32062,Properly Decent,1451520000,,,
10441,32080,Bippinbits,,,,
10442,32117,JAST Blue,1546214400,,3020,
10443,32160,SEEP,,,,
10444,32229,RABABA,,,,
10445,32231,Cold Iron Studios,,,,
10446,32315,Flying Fox,1529280000,,,
10447,32362,THQ Entertainment,978220800,,,1388448000
10448,32402,Manekoware,1419984000,,,
10449,32404,Twisted BrainZ,1577750400,,,
10450,32405,Acute Games,1137456000,,,
10451,32412,Euphoric Brothers,,,,
10452,32448,CLYDE Games,,,,
10453,32488,Reflexive Entertainment Inc.,883526400,,9728,1272672000
10454,32517,Foursaken Media,,,,
10455,32530,Activision Value Publishing,,,,
10456,32540,Antony Lavelle,,,,
10457,32578,Denda Games,,,,
10458,32585,Admiral Games,1585699200,,,
10459,32616,ENIGMA STUDIO,,,,
10460,32626,Itzy Interactive,,,,
10461,32627,Project Moon,1479427200,,,
10462,32645,Horror Shop,,,,
10463,32650,Sergey Noskov,,,,
10464,32653,Tako Boy Studios,1520899200,,,
10465,32679,Sun Corporation,40608000,,,
10466,32698,Tall Story Games,1640908800,,,
10467,32700,Cryptic Comet,1199059200,,,
10468,32728,Daztrax Studios,1672185600,,,
10469,32800,straka.studio,,,,
10470,32881,Tall Troll Games,,,,
10471,32975,Kirk Lindsay,,,,
10472,33023,Dinobird,1612396800,,,
10473,33030,Cia. do Software,662601600,,,
10474,33064,N64brew,,,,
10475,33073,Manatea Entertainment,1609372800,,,
10476,33091,Dotsarecool,,,,
10477,33130,DECA Games,,,,
10478,33151,Stupid Stupid Games,,,,
10479,33156,Synodic Arc,1483142400,,,
10480,33161,McDonald's,-935107200,,,
10481,33166,Gamuzumi,1609372800,,,
10482,33173,Oppai-Man,,,,
10483,33196,‪(ARCHIVE) Breakthrough Gaming LLC,,,,
10484,33265,PublisherPrivate Division,,,,
10485,33292,Hatinh Interactive,,,,
10486,33387,Extremely OK Games,1567296000,,,
10487,33409,Black Vertigo,,,,
10488,33424,Charles Games,,,,
10489,33445,Olydri Games,1317600000,,,
10490,33460,The Hub,,,,
10491,33464,Gameinaframe,,,,
10492,33478,Untold Tales,1609372800,,,
10493,33485,Nikita Alexeevich,,,,
10494,33496,PC Fun Club,978220800,,32707,
10495,33554,Watanabe Seisakusho,,,,
10496,33589,Silversoft FR,,,,
10497,33627,Team Carnal Instinct,,,,
10498,33628,Lion Studios,1530403200,,,
10499,33689,Iwplay World Interactive Entertainment,,,,
10500,33731,KTH,,,,
10501,33732,Kitten Fortress,,,,
10502,33734,PageBoyGame,,,,
10503,33821,Geography of Robots,,,,
10504,33837,Rocket Rat Games,,,,
10505,33843,DreamTeam,,,,
10506,33866,Bank of Innovation,1137024000,,,
10507,33906,Cublo,1393632000,,,
10508,33908,Pokémon Bushido Dev Team,,,,
10509,33913,Pokémon Splice Team,1593734400,,,
10510,33927,Voltseon,1597017600,,,
10511,33945,Lilyplex,,,,
10512,33977,ENLS,1609459200,,,
10513,34051,Dead Drop Studios,,,,
10514,34069,Flat Black Films,,,,
10515,34083,Egg Ball,1293753600,,,1419984000
10516,34124,Nobilis Interactive,1199059200,,,
10517,34131,Dragoon Entertainment,1212278400,,,
10518,34136,nizakashii,,,,
10519,34188,Replicant D6,,,,
10520,34192,Mad Scientist Software,1609372800,,,
10521,34196,RobotHeart Lab,,,,
10522,34211,Chemical Games Studio,,,,
10523,34214,Rhine Games,1617667200,,,
10524,34216,James Earl Cox III,,,,
10525,34304,Onrizon,,,,
10526,34345,The Legend of Zelda: Second Wind Development Team,,,,
10527,34414,NecroCatic Games,1640908800,,,
10528,34475,LCB Game Studio,,,,
10529,34522,Male Doll,,,,
10530,34543,Ritual Interactive,1592524800,,,
10531,34556,Retrovibe,1640908800,,,
10532,34617,Super Rare Games,1519084800,,,
10533,34628,yuyusansan,,,,
10534,34648,Retro Ninja,,,,
10535,34655,Chuhai Labs,,,,
10536,34657,Atlas Atrium,,,,
10537,34659,Pocketpair,,,,
10538,34665,WSS playground,1569888000,,,
10539,34670,HeyBox Games,,,,
10540,34672,Far East Studio,,,,
10541,34673,Udonpa,,,,
10542,34702,StarryStarry,,,,
10543,34748,Atelier Melon Kissa,,,,
10544,34752,Hyakuren Soft,,,,
10545,34765,Autosaido,,,,
10546,34766,SUPERLUMEN,,,6999,
10547,34806,BOOTH,1122249600,,,
10548,34854,Master Q Project,,,,
10549,34885,OisyLab,,,,
10550,34906,Robot Super Brain,1104451200,,,
10551,34914,Stray Bombay,,,,
10552,34936,Prime Matter,1640908800,,42785,
10553,34974,Odencat,1561939200,,,
10554,34976,VODKAdemo?,,,,
10555,34980,Primer Matter,,,,
10556,34985,Dimfrost Studio,,,,
10557,34989,The Parasight,,,,
10558,35006,R74n,1493683200,,,
10559,35008,Max Inferno,1640908800,,,
10560,35011,Moon Lagoon,,,,
10561,35018,Overfull Games,,,,
10562,35039,"MumboJumbo, LLC",978307200,,,
10563,35041,Neowiz Games Corporation,883526400,,30237,
10564,35086,Goblinz Publishing,,,10870,
10565,35115,Ziggurat Interactive,1577750400,,,
10566,35144,Somewhat Software,,,,
10567,35153,Tilting Games,1640908800,,,
10568,35217,Garage Collective LLC,,,,
10569,35248,Rabbiton,,,,
10570,35287,Benjamin Kistler,,,,
10571,35305,二色幽紫蝶,1546214400,,,
10572,35316,OpendixStudios,,,,
10573,35317,drewidgames,,,,
10574,35318,Gozar Productions LLC,,,,
10575,35319,Raccoons Studio,,,,
10576,35321,Sushi_soft,,,,
10577,35322,Edia,,,,
10578,35323,isTom Games,,,,
10579,35324,pencil,,,,
10580,35325,Naouya Uchiyama,,,,
10581,35326,pixelsplit,,,,
10582,35327,Nippon1 Software,,,,
10583,35328,ComputerCow,,,,
10584,35338,Lunatinc,,,,
10585,35349,LionSpoon Dream,,,,
10586,35350,Brandon JS Lea,,,,
10587,35351,Weary Road Productions,,,,
10588,35353,Master Studios,,,,
10589,35354,Wingjoy Games,,,,
10590,35357,JimJams Games,,,,
10591,35359,Mod,,,,
10592,35360,Vect0R,,,,
10593,35362,Silver Swoop Games,,,,
10594,35384,Janushex,,,,
10595,35389,Black Flag,,,,
10596,35390,Emil Macko,,,,
10597,35396,FL GAMES,,,,
10598,35397,CRG Media Group,,,,
10599,35398,Fábio Barbosa,,,,
10600,35399,Aquasystem,,,,
10601,35401,McMagic Productions,,,,
10602,35404,SummitSoft Kids,,,,
10603,35406,Loockar,,,,
10604,35408,Graverobber Foundation,,,,
10605,35410,dixi doxi,,,,
10606,35412,Beepis Access Research Programme,,,,
10607,35414,Game Psych LLC,,,,
10608,35415,Ege Sayın,,,,
10609,35416,leimonya,,,,
10610,35417,DMU Software,,,,
10611,35418,Utage Guys,,,,
10612,35419,Immobilehome Studios,,,,
10613,35420,Dominique Lorre,,,,
10614,35422,Wolf Game,,,,
10615,35423,UnicornBread,,,,
10616,35424,Takahiro Miyazawa,,,,
10617,35425,Uzura Studio,,,,
10618,35426,Venalith,,,,
10619,35427,Chequered Ink Ltd.,,,,
10620,35442,Soaring Roc Studio,,,,
10621,35449,Maid Marian Entertainment,1104451200,,,
10622,35457,Boogygames Studios,,,,
10623,35461,DATT JAPAN INC.‬,,,,
10624,35466,baKno Games,,,,
10625,35471,Red Iron Labs Ltd.,,,,
10626,35484,Spacewalkers,,,,
10627,35493,Alien Intelligence UAB,,,,
10628,35494,ZynGms,,,,
10629,35496,Mado,,,,
10630,35497,Nibb Games,,,,
10631,35499,Togglegear,,,,
10632,35500,Casual Arts,,,,
10633,35502,Amaro Studios,,,,
10634,35503,Pergunta Fixar,,,,
10635,35504,ELIOT,,,,
10636,35505,sc Reea srl,,,,
10637,35506,Sand Forge Games,,,,
10638,35509,Dectre Media,,,,
10639,35510,Tanuki-sama Studios,,,,
10640,35517,FinnB0 [PLAY],,,,
10641,35519,Helemon,,,,
10642,35521,RigidBody Tech LLC,,,,
10643,35522,Derin,,,,
10644,35524,Born of the Mind Studios,,,,
10645,35525,Infernal Entertainment,,,,
10646,35526,Terrible Human Games,,,,
10647,35527,Blue Volcano Studio,,,,
10648,35528,Chadderbox,,,,
10649,35529,Spartanvstudios,,,,
10650,35530,Wolf Packtics,,,,
10651,35531,Status Void Interactive,,,,
10652,35538,Gentleforge,,,,
10653,35539,Teraknights,,,,
10654,35541,Triggerfish Studios Ltd,,,,
10655,35737,Julian Lewis,,,,
10656,35738,Wolfgun,,,,
10657,35740,FIJOY Games,,,,
10658,35741,Overaction Game Studio,,,,
10659,35743,Peregonstream,,,,
10660,35744,nWay Inc.,,,,
10661,35745,Krispy Animation,,,,
10662,35748,BadLand Games,,,,
10663,35776,Play-Em,,,,
10664,35805,Volens Nolens Game,,,,
10665,35886,Cosmic Misfit Studio,1396915200,,,
10666,35915,Redsoft Studio,1577750400,,,
10667,35950,LITERICH,1435708800,,,
10668,35976,Litronom,,,,
10669,35978,Monstar Mods,1597017600,,,
10670,35980,ROMHACKING.com,1614902400,,,
10671,35994,Dracoders,,,,
10672,36033,Oversoft,,,,
10673,36035,OcoSoft Games,1419984000,,,
10674,36037,Riley Gray,,,,
10675,36038,"751Games Co., Ltd.",,,,
10676,36040,PSR Outdoors,,,,
10677,36041,LaPieza,,,,
10678,36042,Igloo Games,,,,
10679,36048,Reda,,,,
10680,36051,Made In House,,,,
10681,36053,Kenneth Dodrill,,,,
10682,36054,Game Masterminds,,,,
10683,36055,YAW Studios,,,,
10684,36056,EpiXR,,,,
10685,36057,JORGE BIEDMA AZUAR,,,,
10686,36058,Different Gravity Games,,,,
10687,36065,Awesome Industries,,,,
10688,36066,Will Codes,,,,
10689,36098,Waixing,757296000,,,
10690,36104,Lucky Cat studio,,,,
10691,36105,Pixelmob,,,,
10692,36107,Day Dreamer Games,,,,
10693,36108,RAINYFROG,,,,
10694,36109,Gusdalf Games,,,,
10695,36110,baerenbytes,,,,
10696,36111,Adem and Elias,,,,
10697,36118,Adam Cs,,,,
10698,36119,TwigFlipper,,,,
10699,36125,Wompa,,,,
10700,36132,WELOVEBOT,,,,
10701,36134,Broken Pixel,,,,
10702,36135,Rockus Games,,,,
10703,36136,Happy Jay Games,,,,
10704,36137,Tereza Preislerová,,,,
10705,36140,Snellsoft Games,,,,
10706,36166,CDC Games,,,,
10707,36172,PID Games,,,1460,
10708,36199,JungleTac,946598400,,,
10709,36207,Vision Reelle,,,,
10710,36249,VIZOR APPS,,,,
10711,36250,Wise Wizard Games,1388448000,,,
10712,36313,The Stars Group Inc.,,,,
10713,36330,Wangyuan Shengtang,,,,
10714,36333,EMIKA_GAMES,,,,
10715,36360,Chillin' Wolf,,,,
10716,36381,CharzXD,,,,
10717,36390,evenyth,,,,
10718,36393,Dynamic Theory,,,,
10719,36396,Selecta Play,,,,
10720,36401,TranscendentGames,1620000000,,,
10721,36413,Catch Light Interactive,,,,
10722,36419,Vanilla Gaming Company,,,,
10723,36447,Luis Avila,,,,
10724,36448,Ragonsoft,,,,
10725,36464,WAIFU Defense Force,,,,
10726,36465,Mad Hat Ventures,,,,
10727,36484,GameCanvas,,,,
10728,36490,proliffy,,,,
10729,36493,3 Halves Games,,,,
10730,36495,Fatguy703,,,,
10731,36531,Dinosaur Planet Finder's Club,1640908800,,,
10732,36533,Dark Point Games,,,,
10733,36536,Historiated,,,,
10734,36541,Broken at Release Game Studio,,,,
10735,36558,Virtual Racing Industries,,,,
10736,36559,bKollektiv,,,,
10737,36580,Viking,,,,
10738,36581,LolloRocketDiver,,,,
10739,36590,RaidGames,1597017600,,,
10740,36610,Secret Mode,,,,
10741,36616,SkyRise Digital,,,,
10742,36619,Dual Cat,,,,
10743,36620,Ero Team Triangle,,,,
10744,36622,Tourism Infinity,1609372800,,,
10745,36657,SKOB,,,,
10746,36703,lucd,,,,
10747,36729,Daniel Rusby - Tillion,,,,
10748,36731,OldFarmerGames,,,,
10749,36749,3D: Doom Daddy Digital,1640908800,,,
10750,36767,DOMINO CLUB,1640908800,,,
10751,36794,Bennett Shingledecker,,,,
10752,36795,ViJuDa,,,,
10753,36797,RIOTOUS.CA,,,,
10754,36829,Rboost Games,1508716800,,,
10755,36840,Playfish,1199059200,,28050,1371427200
10756,36847,Code Three Fifty One,1451520000,,,
10757,36853,Bright Entertainment,,,,
10758,36856,SlimeSmile,,,,
10759,36860,Astrotale Games,1572998400,,,
10760,36867,Paradark Studio,,,,
10761,36875,Auden Jin,,,,
10762,36887,Padani Games,1573862400,,,
10763,36891,ohiyosoft,,,,
10764,36892,BVRgames,,,,
10765,36900,DreadXP,,,,
10766,36904,Radioactive Dreams,,,,
10767,36906,Besworn Games,,,,
10768,36966,Sengi Games,1546214400,,,
10769,36986,Nosebleed Games,,,,
10770,37000,namespace.media,,,,
10771,37003,Cronostase,,,,
10772,37004,Worlds To Play,,,,
10773,37014,Snowhaven Studios,1609372800,,46931,
10774,37018,Leaf Geometry,,,,
10775,37062,Zoryth Games,,,,
10776,37079,Evil Boobs Cult,,,,
10777,37116,claufiersoft,,,,
10778,37155,Rick Tempest,,,,
10779,37163,SelianiDEV,,,,
10780,37173,Lunar Tale Games,,,,
10781,37208,cryptocarsworld,,,,
10782,37222,lsddev,,,,
10783,37225,Nidal Nijm Games,1262217600,,,
10784,37255,Jia-Ho Jian,,,,
10785,37276,ATP Projects,,,,
10786,37277,Honyaku-Subs,,,,
10787,37280,Son of Carnelian,,,,
10788,37328,Gabriele Giuseppini,,,,
10789,37338,Andrealphus Games,,,,
10790,37343,Vilehead,,,,
10791,37345,SE {} KS,1640908800,,,
10792,37393,Million on Mars,,,,
10793,37396,adventure game studio,,,,
10794,37408,Scrib-Dev,,,,
10795,37438,ThirdPixel Interactive,,,,
10796,37453,Game Circus,,,,
10797,37458,Devil's Dozen Games,,,,
10798,37495,BansheeSOFTWARE,,,,
10799,37540,Trapped in Despair,,,,
10800,37558,Metro Trains Melbourne,,,,
10801,37571,Hammerhead VR,,,,
10802,37638,Direfang,1570752000,,,
10803,37662,Miedia Khauz,,,,
10804,37676,MasterTaffer,,,,
10805,37787,0UP Games,,,,
10806,37809,Little Giant World,,,,
10807,37826,Infinity Lightnings,1532649600,,,
10808,37828,André Productions,,,,
10809,37839,Teneke Kafalar Studios,,,,
10810,37851,COCONE,,,,
10811,37865,Eathams,,,,
10812,37879,Globulation 2 Team,,,,
10813,37881,Noah Pauw,,,,
10814,37890,JacksonGameStudios,,,,
10815,37923,"Entergram, Inc.",,,,
10816,37952,Studio Doodal,,,,
10817,37965,Multiverse Narratives,,,,
10818,37966,Blue Life,,,,
10819,37971,Omoshiro Game Shinden,,,,
10820,37979,Justdan International,,,,
10821,37998,"Intragames Co.,Ltd.",,,,
10822,38000,RetroGradeGames,,,,
10823,38006,2 Odd Diodes,,,,
10824,38008,Pahris Entertainment,,,,
10825,38009,Starry Seaweed Game Studio,,,,
10826,38015,Todak Studios,,,,
10827,38017,"Spike Chunsoft Co., Ltd.",,,,
10828,38035,LLFFF SoftWare,,,,
10829,38040,GamePlanet,,,,
10830,38075,TLL Games,1564617600,,,1612137600
10831,38082,110 Industries,1508716800,,,
10832,38104,GMO Free Games,,,,
10833,38105,Moonchime Studios,,,,
10834,38108,R-Age,,,,
10835,38109,DOJI,,,,
10836,38129,UndergroundWarriors,,,,
10837,38132,Door 407,,,,
10838,38137,New Blood,,,,
10839,38175,8Floor Games,,,,
10840,38176,Bloomside Studios,,,,
10841,38198,Lv Yannan,,,,
10842,38208,Moji4Studio,,,,
10843,38209,PIKSLI.COM,,,,
10844,38218,My Label Game Studio,,,,
10845,38219,Gaming-Apps.com,,,,
10846,38220,Blue Slayer Gaming,,,,
10847,38221,Liam Hadari,,,,
10848,38222,WillDreams,,,,
10849,38225,Chris Farina,,,,
10850,38228,Experience Game Studio,,,,
10851,38230,ํ20Studio,,,,
10852,38234,TheDollarGameStore,,,,
10853,38236,beans rolls,,,,
10854,38238,Schneddi Universe,,,,
10855,38248,UNBALANCE,,,,
10856,38269,Playtonic Friends,,,,
10857,38271,Playtonic Games,,,,
10858,38276,Futuregames,,,,
10859,38278,A.0.Games.Inc,,,,
10860,38279,Reno GT Young,,,,
10861,38280,Jeremiah Stilts,,,,
10862,38281,MintGirl,,,,
10863,38284,Ben Chauveau,,,,
10864,38285,BenjiSoft,,,,
10865,38291,Kcfos,,,,
10866,38294,Scolaro Games,,,,
10867,38295,Consulog,,,,
10868,38296,Sagatics,,,,
10869,38297,Marcin4001,,,,
10870,38299,Ecomasphere Games,,,,
10871,38383,KazukiShiroma,,,,
10872,38407,Mob Entertainment,1451520000,,,1651017600
10873,38419,RedStudio,1551398400,,,
10874,38431,GirlGames,,,,
10875,38458,Temple Gates Games,,,,
10876,38460,Walnut LLC,,,,
10877,38461,Kitka Games,,,,
10878,38469,ROLLDBOX GAMES,,,,
10879,38470,Kyle Banks,,,,
10880,38475,Tea Monster Games,,,,
10881,38476,4 Fun Studio,,,,
10882,38478,Golden Games,,,,
10883,38485,Osarion,,,,
10884,38556,JM Neto Game Dev,,,,
10885,38570,Satur Cat,,,,
10886,38572,Nevolane,,,,
10887,38573,基本操作PlayClass,,,,
10888,38574,Sugar Games,,,,
10889,38576,The Streets Network,,,,
10890,38581,Games Dot Value,,,,
10891,38595,yookond.,,,,
10892,38598,"Petricore, Inc.",,,,
10893,38607,TWO B SOFT,,,,
10894,38612,Sleepless Studio,,,,
10895,38636,Scrountch Studio,,,,
10896,38656,Diemorth,,,,
10897,38657,Nyunesu,,,,
10898,38659,LostTrainDude,,,,
10899,38672,Artridge,,,,
10900,38681,Nikson,,,,
10901,38708,Cruelhouse,,,,
10902,38725,SkagoGames,1527552000,,,1680912000
10903,38739,CreaTeam,,,,
10904,38760,COVER Corporation,1465776000,,,
10905,38798,DIMANCHE CORP,1617235200,,,
10906,38830,For7s,,,,
10907,38831,xxgameroom,,,,
10908,38833,Juniper Studios,,,,
10909,38850,CloudCage,1638316800,,,
10910,38893,Webnetic s. r. o.,1609372800,,,
10911,38913,Evil Bite,,,,
10912,38914,Save All Studio,,,,
10913,38934,cad111,,,,
10914,39002,Epic Backflip,,,,
10915,39022,YAOYICHEN,,,,
10916,39029,Red Team Games,,,,
10917,39035,Mind in Mess,,,,
10918,39038,paperkitty,,,,
10919,39041,MONTE GALLO,,,,
10920,39051,Tunaic Games,1631664000,,,
10921,39060,Vectordyne Games,1546214400,,,
10922,39061,Neural Netting,1609459200,,,
10923,39068,Mouse Hat Games,,,,
10924,39075,OutGame,,,,
10925,39076,Jeliko,,,,
10926,39089,Surreptitious Games,,,,
10927,39105,Octolivvy,,,,
10928,39113,Abylay Mukhit,,,,
10929,39115,Aleksandar Đuričić,,,,
10930,39116,C4Cat Entertainment Limited,1338249600,,,
10931,39129,Grand Cross,,,,
10932,39130,GameAtomic,,,,
10933,39133,Dolly Refrigerantes,567907200,,,
10934,39135,"X-Legend Entertainment Co., Ltd.",,,,
10935,39138,The Cat Hive Developers,,,,
10936,39139,Ideonic,,,,
10937,39143,Troxy Studios,1501545600,,,
10938,39144,Divivor,,,,
10939,39157,Ravenage Games,,,,
10940,39159,authorblues,,,,
10941,39163,Randwerk,,,,
10942,39170,Ten63,,,,
10943,39184,Jimjum Studios,,,,
10944,39189,"NoteBuddy, Inc.",1502755200,,,
10945,39192,Midnite Games,,,,
10946,39198,Albert V.,,,,
10947,39201,Bar Holographic Otaku,,,,
10948,39202,Neat Games,1546300800,,,
10949,39207,Dark Royalty Studios,1612137600,,,
10950,39208,Adee,,,,
10951,39221,Shada Games,1637280000,,,
10952,39232,Matteo Dalmasso,,,,
10953,39248,APC STUDIO,,,,
10954,39250,Hujiol Games,,,,
10955,39252,Andrew Nutter666 Jaggar,,,,
10956,39262,Steve Thee,,,,
10957,39272,Sooyan Software,,,,
10958,39273,Stratera Games,,,,
10959,39274,Magic Dragon,,,,
10960,39275,Ascendence Studios,,,,
10961,39284,Ross McRitchie,,,,
10962,39288,Hidoi Games,,,,
10963,39295,DogWater Entertainment LLC,1619827200,,,
10964,39296,Bastienre4,1640908800,,,
10965,39297,SBJK,,,,
10966,39299,Hasoo Music Games,,,,
10967,39300,Nochi Studios,,,,
10968,39330,Patrick Milholland,,,,
10969,39334,Mythic Machine Software,,,,
10970,39337,Florian Lackner,,,,
10971,39338,Overboost Studio,,,37567,
10972,39352,TomerSSH Games,,,,
10973,39353,Paul Boland,,,,
10974,39366,Luz e Vida,-473472000,,,
10975,39376,logicandchaos,1551398400,,,
10976,39388,One Room Games,,,,
10977,39394,SlidysGames,,,,
10978,39401,Strange Creatures Studio,,,,
10979,39422,Ayrtech,,,,
10980,39423,MatthiasMa,,,,
10981,39431,CryTechGames,,,,
10982,39432,Formal Sheep,,,,
10983,39434,DreamStep,,,,
10984,39437,Justnine Co. Ltd,,,,
10985,39444,MorpheusZ,,,,
10986,39445,ArkimA,,,,
10987,39446,Rockywood Studios,,,,
10988,39448,Florent Goumot-Labesse,,,,
10989,39452,Siege Camp,,,,
10990,39455,Pierre Nury Games,1633478400,,,
10991,39456,Skymarch Entertainment,,,,
10992,39467,Electronic Arts Soul,,,,
10993,39472,Cute Bobs,,,,
10994,39488,Your Story Interactive,1491350400,,,
10995,39493,Level Infinite,1638316800,,3595,
10996,39494,SurgutGames,1638748800,,,
10997,39498,Millo Games,,,,
10998,39504,player_03,,,,
10999,39522,Andreas Baum,,,,
11000,39541,Substandard Shrimp,,,,
11001,39545,Winterpixel Games Inc.,1590969600,,,
11002,39554,Wappen Games,,,,
11003,39555,DevsLair Studio,,,,
11004,39561,Drizzle Games,1385424000,,,
11005,39566,Aya Game Studio,,,,
11006,39573,4tale production,,,,
11007,39578,Gopnik,,,,
11008,39584,Yukihito Horiguchi,,,,
11009,39587,The Midnight Lounge,1593475200,,,
11010,39593,CraftyWeazel,1601510400,,,
11011,39594,Fireround,,,,
11012,39597,Eldstorm Games,1412121600,,,
11013,39600,White Spear Studio,,,,
11014,39605,DAthoughts,,,,
11015,39608,Rombe,1351296000,,,
11016,39609,UpDown Games,1627776000,,,
11017,39613,Purple Thunder Games,,,,
11018,39618,UTV Indiagames,946598400,23169,23169,1388448000
11019,39622,Walt Disney Games,,,13016,
11020,39631,Chloro,,,,
11021,39635,Never Grown Up Games,1577750400,,,
11022,39636,Ethan Fitzgerald,,,,
11023,39643,Peace Blvd Games,,,,
11024,39650,Far Eastern Anon,1640390400,,,
11025,39654,Proximity Sound,,,,
11026,39660,Quite OK Games,1640908800,,,
11027,39667,Studio Klondike,,,,
11028,39670,Triune Studios,,,,
11029,39674,Void Hook,1577750400,,,
11030,39687,RIVERSIDE SPORTS,,,,
11031,39691,Espion Games,,,,
11032,39704,NIGHTCREW,,,,
11033,39720,Tiancity,,,17940,
11034,39723,Cooky Cookie,1640908800,,,
11035,39726,Real Maxwell LLC,1514678400,,,
11036,39728,Freeplay Independent Games Festival,1072915200,,,
11037,39730,Ravery,1483228800,,,
